id	priority	title	location	message
feat-4497572379e1	P1	Structured return type flattened to BTreeMap<String, i64>	syncthing-rs/src/model_core.rs:422	Go returns `map[protocol.DeviceID]stats.DeviceStatistics` where `stats.DeviceStatistics` is a struct with typed fields (e.g., `LastSeen time.Time`, `LastConnectionDurationS float64`). The Rust port returns `BTreeMap<String, i64>`, collapsing all fields into string-keyed integer values. This loses temporal (`time.Time`) and floating-point (`float64`) fidelity, and any downstream consumer expecting the structured type or its JSON wire representation will see schema-incompatible output.
feat-4497572379e1	P1	Error return path removed	syncthing-rs/src/model_core.rs:423	Go's signature returns `(map[…]stats.DeviceStatistics, error)`, allowing callers to distinguish a legitimate empty result from a database or internal failure. The Rust port uses `unwrap_or_default()` and has no `Result` wrapper, silently returning an empty map when the device key is absent or when an underlying error should be surfaced. This violates the error-propagation contract required by parity tests such as `scenario/daemon-api-surface` and `scenario/crash-recovery`.
feat-4497572379e1	P2	DeviceID key type downgraded to plain String	syncthing-rs/src/model_core.rs:422	Go uses `protocol.DeviceID` (a fixed-length byte-array type with Luhn check-digit validation and canonical string encoding) as both the outer map key and the `device` parameter type. The Rust port accepts `&str` and keys its return map on `String`, removing all format validation and allowing malformed device IDs to be silently accepted, which can cause wire-level mismatches with the Go daemon.
feat-46796fca8dbb	P0	Rust function is enqueue not process	syncthing-rs/src/folder_core.rs:588-592	The Rust `handleForcedRescans` only inserts paths into `self.forcedRescanPaths`, which is the enqueue/accumulate operation performed by callers *before* the Go method runs. The Go method (lib/model/folder.go:1396-1433) does the opposite: it drains `forcedRescanPaths` into a local slice and resets the map to empty (lines 1397-1403), then processes each path. The Rust implementation is not a port of this method; it is a port of the caller-side path insertion, leaving the actual `handleForcedRescans` logic entirely unimplemented.
feat-46796fca8dbb	P0	Missing DB lookup and MustRescan mutation	syncthing-rs/src/folder_core.rs:588-592	The Go method iterates over drained paths, calls `f.db.GetDeviceFile` to retrieve each file's metadata (line 1417), skips missing files (line 1421-1423), calls `fi.SetMustRescan()` to mark the file for rescan (line 1424), and appends to a `FileInfoBatch` that is flushed to the database via `f.db.Update` (lines 1408-1410, 1428-1430). The Rust implementation performs none of these database operations, meaning files are never actually marked for rescan in the persistent store.
feat-46796fca8dbb	P0	Missing scanSubdirs invocation	syncthing-rs/src/folder_core.rs:592	The Go method's final action is `f.scanSubdirs(ctx, paths)` (line 1432), which triggers the actual filesystem rescan of the affected subdirectories. The Rust implementation has no equivalent call, so even if paths are accumulated, no rescan is ever initiated.
feat-46796fca8dbb	P1	Missing error propagation and return type	syncthing-rs/src/folder_core.rs:588	The Go method returns `error` and has five distinct error-return sites: `FlushIfFull` (line 1413), `GetDeviceFile` (line 1418), `Flush` (line 1428), and `scanSubdirs` (line 1432). The Rust function returns unit `()`, providing no mechanism for callers to detect or handle failures in batch processing, DB access, or scanning.
feat-46796fca8dbb	P1	Missing context cancellation support	syncthing-rs/src/folder_core.rs:588	The Go method accepts `ctx context.Context` (line 1396) which is threaded to `scanSubdirs` for cooperative cancellation. The Rust signature has no cancellation token, `CancellationToken`, or async context equivalent, so long-running rescans cannot be cancelled.
feat-46796fca8dbb	P2	Missing batch flush-if-full logic	syncthing-rs/src/folder_core.rs:588-592	The Go method uses a `FileInfoBatch` with `FlushIfFull` (line 1413) to cap memory usage during large rescan sets, flushing to the DB in bounded increments. The Rust implementation has no batching mechanism, which will become a correctness and memory issue once the DB-update logic is added, particularly relevant to the required `memory-cap-50mb` parity test.
feat-476d927201dc	P1	DeviceID typed parameter replaced with bare &str	syncthing-rs/src/model_core.rs:411	Go `ConnectedTo` accepts `protocol.DeviceID`, a strongly-typed `[32]byte` array with defined encoding (base32 + Luhn check groups). The Rust port accepts `&str`, losing all type-level guarantees: callers can pass arbitrary strings, no validation occurs, and correctness depends entirely on the connections map using the exact same string serialization that Go's `DeviceID.String()` produces. If any code path inserts keys using a different format (e.g., raw hex, lowercase, no dashes), the lookup silently returns `false` instead of matching—a behavioral divergence that would be a compile-time error in the Go version.
feat-476d927201dc	P2	Visibility downgraded from public interface to pub(crate)	syncthing-rs/src/model_core.rs:411	Go `ConnectedTo` is declared on the exported `Model` interface (lib/model/model.go:123), making it part of the public API surface consumed by REST handlers, the GUI backend, and other packages. The Rust method is marked `pub(crate)`, restricting it to crate-internal use only. Any external consumer that relied on this method through the `Model` trait (e.g., the daemon API surface tested by `scenario/daemon-api-surface`) would fail to compile, breaking API parity.
feat-4303fdc75844	P0	Stub implementation missing all categorization logic	syncthing-rs/src/folder_core.rs:1878-1886	The Rust function is a trivial loop that calls handleFile on each path and counts successes. The Go method (lines 326-427) sorts needed files into multiple categories — ignored files, Windows-invalid filenames, deleted directories, deleted symlinks, deleted regular files, regular files needing pull, unsupported symlinks on Windows/Android, directories, and symlinks — and dispatches each to distinct handlers (deleteFile, deleteFileWithCurrent, shortcutFile, handleDir, handleSymlink, queue.Push, dbUpdateChan sends). None of this dispatch logic exists in Rust.
feat-4303fdc75844	P0	Missing file queue processing with rename optimization	syncthing-rs/src/folder_core.rs:1878-1886	Go lines 437-513 pop files from a priority queue and attempt a rename-from-deletion-candidate optimization using BlocksHash buckets before falling back to handleFile. It also checks file availability across devices (fileAvailability) and disk space (CheckAvailableSpace) before processing. The Rust implementation has no queue, no rename optimization, no availability check, and no space check.
feat-4303fdc75844	P0	Missing ignore and IgnoreDelete semantics	syncthing-rs/src/folder_core.rs:1878-1886	Go lines 337-346 skip deleted files when IgnoreDelete is configured and mark pattern-ignored files as invalid via dbUpdateChan. The Rust function performs no ignore matching and no IgnoreDelete check, breaking the conflict-and-ignore-semantics parity test.
feat-4303fdc75844	P0	Return type mismatch loses deletion state	syncthing-rs/src/folder_core.rs:1878	Go returns (map[string]protocol.FileInfo, []protocol.FileInfo, error) — a map of pending file deletions and a slice of directory deletions that callers use to perform deletions after file pulls complete. Rust returns usize (a count), discarding all deletion state required by downstream processing.
feat-4303fdc75844	P1	Missing context cancellation checks	syncthing-rs/src/folder_core.rs:1878-1886	Go checks ctx.Done() at three points: inside the main loop (line 331), after the loop (line 429), and inside the queue loop (line 439), returning ctx.Err() on cancellation. The Rust function has no cancellation mechanism, which means it cannot be interrupted and will not propagate cancellation errors, affecting crash-recovery semantics.
